43-4081.00|3|Extent Flexibility|The ability to bend, stretch, twist, or reach with your body, arms, and/or legs.|3
43-4081.00|3|Depth Perception|The ability to judge which of several objects is closer or farther away from you, or to judge the distance between you and an object.|3
43-4081.00|3|Rate Control|The ability to time your movements or the movement of a piece of equipment in anticipation of changes in the speed and/or direction of a moving object or scene.|0
43-4081.00|3|Reaction Time|The ability to quickly respond (with the hand, finger, or foot) to a signal (sound, light, picture) when it appears.|0
43-4081.00|3|Speed of Limb Movement|The ability to quickly move the arms and legs.|0
43-4081.00|3|Static Strength|The ability to exert maximum muscle force to lift, push, pull, or carry objects.|0
43-4081.00|3|Dynamic Strength|The ability to exert muscle force repeatedly or continuously over time. This involves muscular endurance and resistance to muscle fatigue.|0
43-4081.00|3|Dynamic Flexibility|The ability to quickly and repeatedly bend, stretch, twist, or reach out with your body, arms, and/or legs.|0
43-4081.00|3|Gross Body Coordination|The ability to coordinate the movement of your arms, legs, and torso together when the whole body is in motion.|0
43-4081.00|3|Gross Body Equilibrium|The ability to keep or regain your body balance or stay upright when in an unstable position.|0
43-4081.00|3|Night Vision|The ability to see under low light conditions.|0
43-4081.00|3|Peripheral Vision|The ability to see objects or movement of objects to one's side when the eyes are looking ahead.|0
43-4081.00|3|Glare Sensitivity|The ability to see objects in the presence of glare or bright lighting.|0
43-4081.00|3|Sound Localization|The ability to tell the direction from which a sound originated.|0
35-2011.00|0|Core|Maintain sanitation, health, and safety standards in work areas.|93
35-2011.00|0|Core|Clean food preparation areas, cooking surfaces, and utensils.|91
35-2011.00|0|Core|Verify that prepared food meets requirements for quality and quantity.|90
35-2011.00|0|Core|Cook and package batches of food, such as hamburgers and fried chicken, which are prepared to order or kept warm until sold.|88
35-2011.00|0|Core|Prepare specialty foods such as pizzas, fish and chips, sandwiches, and tacos, following specific methods that usually require short preparation time.|87
35-2011.00|0|Core|Operate large-volume cooking equipment such as grills, deep-fat fryers, or griddles.|86
35-2011.00|0|Core|Read food order slips or receive verbal instructions as to food required by patron, and prepare and cook food according to instructions.|86
35-2011.00|0|Core|Measure ingredients required for specific food items being prepared.|85
35-2011.00|0|Core|Take food and drink orders and receive payment from customers.|85
35-2011.00|0|Core|Clean, stock, and restock workstations and display cases.|82
35-2011.00|0|Core|Cook the exact number of items ordered by each customer, working on several different orders simultaneously.|81
35-2011.00|0|Core|Wash, cut, and prepare foods designated for cooking.|81
35-2011.00|0|Core|Serve orders to customers at windows, counters, or tables.|80
35-2011.00|0|Core|Prepare and serve beverages such as coffee and fountain drinks.|77
35-2011.00|0|Core|Pre-cook items such as bacon, to prepare them for later use.|76
35-2011.00|0|Supplemental|Mix ingredients such as pancake or waffle batters.|75
35-2011.00|0|Supplemental|Schedule activities and equipment use with managers, using information about daily menus to help coordinate cooking times.|73
35-2011.00|0|Supplemental|Prepare dough, following recipe.|70
35-2011.00|0|Supplemental|Order and take delivery of supplies.|67
35-2011.00|1|Customer and Personal Service|Knowledge of principles and processes for providing customer and personal services. This includes customer needs assessment, meeting quality standards for services, and evaluation of customer satisfaction.|65
35-2011.00|1|Food Production|Knowledge of techniques and equipment for planting, growing, and harvesting food products (both plant and animal) for consumption, including storage/handling techniques.|50
35-2011.00|1|English Language|Knowledge of the structure and content of the English language including the meaning and spelling of words, rules of composition, and grammar.|50
35-2011.00|1|Sales and Marketing|Knowledge of principles and methods for showing, promoting, and selling products or services. This includes marketing strategy and tactics, product demonstration, sales techniques, and sales control systems.|47
35-2011.00|1|Production and Processing|Knowledge of raw materials, production processes, quality control, costs, and other techniques for maximizing the effective manufacture and distribution of goods.|45
35-2011.00|1|Administration and Management|Knowledge of business and management principles involved in strategic planning, resource allocation, human resources modeling, leadership technique, production methods, and coordination of people and resources.|44
35-2011.00|1|Public Safety and Security|Knowledge of relevant equipment, policies, procedures, and strategies to promote effective local, state, or national security operations for the protection of people, data, property, and institutions.|43
35-2011.00|1|Personnel and Human Resources|Knowledge of principles and procedures for personnel recruitment, selection, training, compensation and benefits, labor relations and negotiation, and personnel information systems.|39
